REF_DATE,GEO,DGUID,Year of marriage,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2004,"Saskatchewan, place of occurrence",2016A000247,1985,"Rate per 1,000 marriages",263,units ,0,v42140307,9.2,7.15,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1984,"Rate per 1,000 marriages",263,units ,0,v42140308,9.21,7.49,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1983,"Rate per 1,000 marriages",263,units ,0,v42140309,9.22,5.86,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1982,"Rate per 1,000 marriages",263,units ,0,v42140310,9.23,4.94,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1981,"Rate per 1,000 marriages",263,units ,0,v42140311,9.24,5.46,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1980,"Rate per 1,000 marriages",263,units ,0,v42140312,9.25,7.67,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1979,"Rate per 1,000 marriages",263,units ,0,v42140313,9.26,6.19,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1978,"Rate per 1,000 marriages",263,units ,0,v42140314,9.27,5.74,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1977,"Rate per 1,000 marriages",263,units ,0,v42140315,9.28,5.53,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1976,"Rate per 1,000 marriages",263,units ,0,v42140316,9.29,4.1,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1975,"Rate per 1,000 marriages",263,units ,0,v42140317,9.3,3.47,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1974,"Rate per 1,000 marriages",263,units ,0,v42140318,9.31,3.88,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1973,"Rate per 1,000 marriages",263,units ,0,v42140319,9.32,2.29,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1972,"Rate per 1,000 marriages",263,units ,0,v42140320,9.33,1.9,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1971,"Rate per 1,000 marriages",263,units ,0,v42140321,9.34,1.28,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1970,"Rate per 1,000 marriages",263,units ,0,v42140322,9.35,2.73,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1969,"Rate per 1,000 marriages",263,units ,0,v42140323,9.36,1.04,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1968,"Rate per 1,000 marriages",263,units ,0,v42140324,9.37,1.29,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1967,"Rate per 1,000 marriages",263,units ,0,v42140325,9.38,1.32,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1966,"Rate per 1,000 marriages",263,units ,0,v42140326,9.39,1.29,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1965,"Rate per 1,000 marriages",263,units ,0,v42140327,9.4,1.18,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1964,"Rate per 1,000 marriages",263,units ,0,v42140328,9.41,1.41,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1963,"Rate per 1,000 marriages",263,units ,0,v42140329,9.42,0.48,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1962,"Rate per 1,000 marriages",263,units ,0,v42140330,9.43,0.66,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1961,"Rate per 1,000 marriages",263,units ,0,v42140331,9.44,0.65,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1960,"Rate per 1,000 marriages",263,units ,0,v42140332,9.45,0.48,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1959,"Rate per 1,000 marriages",263,units ,0,v42140333,9.46,0.31,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1958,"Rate per 1,000 marriages",263,units ,0,v42140334,9.47,0,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1957,"Rate per 1,000 marriages",263,units ,0,v42140335,9.48,0.15,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1956,"Rate per 1,000 marriages",263,units ,0,v42140336,9.49,0.16,,,,2
2004,"Saskatchewan, place of occurrence",2016A000247,1955,"Rate per 1,000 marriages",263,units ,0,v42140337,9.5,0.31,,,,2
2004,"Alberta, place of occurrence",2016A000248,2004,"Rate per 1,000 marriages",263,units ,0,v42140338,10.1,0.23,,,,2
2004,"Alberta, place of occurrence",2016A000248,2003,"Rate per 1,000 marriages",263,units ,0,v42140339,10.2,4.6,,,,2
2004,"Alberta, place of occurrence",2016A000248,2002,"Rate per 1,000 marriages",263,units ,0,v42140340,10.3,16.07,,,,2
2004,"Alberta, place of occurrence",2016A000248,2001,"Rate per 1,000 marriages",263,units ,0,v42140341,10.4,25.99,,,,2
2004,"Alberta, place of occurrence",2016A000248,2000,"Rate per 1,000 marriages",263,units ,0,v42140342,10.5,28.62,,,,2
2004,"Alberta, place of occurrence",2016A000248,1999,"Rate per 1,000 marriages",263,units ,0,v42140343,10.6,26.72,,,,2
2004,"Alberta, place of occurrence",2016A000248,1998,"Rate per 1,000 marriages",263,units ,0,v42140344,10.7,23.8,,,,2
2004,"Alberta, place of occurrence",2016A000248,1997,"Rate per 1,000 marriages",263,units ,0,v42140345,10.8,25.15,,,,2
2004,"Alberta, place of occurrence",2016A000248,1996,"Rate per 1,000 marriages",263,units ,0,v42140346,10.9,22.91,,,,2
2004,"Alberta, place of occurrence",2016A000248,1995,"Rate per 1,000 marriages",263,units ,0,v42140347,10.1,20.51,,,,2
2004,"Alberta, place of occurrence",2016A000248,1994,"Rate per 1,000 marriages",263,units ,0,v42140348,10.11,18.57,,,,2
2004,"Alberta, place of occurrence",2016A000248,1993,"Rate per 1,000 marriages",263,units ,0,v42140349,10.12,19.15,,,,2
2004,"Alberta, place of occurrence",2016A000248,1992,"Rate per 1,000 marriages",263,units ,0,v42140350,10.13,17.96,,,,2
2004,"Alberta, place of occurrence",2016A000248,1991,"Rate per 1,000 marriages",263,units ,0,v42140351,10.14,14.13,,,,2
2004,"Alberta, place of occurrence",2016A000248,1990,"Rate per 1,000 marriages",263,units ,0,v42140352,10.15,14.59,,,,2
2004,"Alberta, place of occurrence",2016A000248,1989,"Rate per 1,000 marriages",263,units ,0,v42140353,10.16,13.93,,,,2
2004,"Alberta, place of occurrence",2016A000248,1988,"Rate per 1,000 marriages",263,units ,0,v42140354,10.17,13.39,,,,2
2004,"Alberta, place of occurrence",2016A000248,1987,"Rate per 1,000 marriages",263,units ,0,v42140355,10.18,12.02,,,,2
2004,"Alberta, place of occurrence",2016A000248,1986,"Rate per 1,000 marriages",263,units ,0,v42140356,10.19,12.01,,,,2
2004,"Alberta, place of occurrence",2016A000248,1985,"Rate per 1,000 marriages",263,units ,0,v42140357,10.2,9.62,,,,2
2004,"Alberta, place of occurrence",2016A000248,1984,"Rate per 1,000 marriages",263,units ,0,v42140358,10.21,10.82,,,,2
2004,"Alberta, place of occurrence",2016A000248,1983,"Rate per 1,000 marriages",263,units ,0,v42140359,10.22,9.68,,,,2
2004,"Alberta, place of occurrence",2016A000248,1982,"Rate per 1,000 marriages",263,units ,0,v42140360,10.23,9.68,,,,2
2004,"Alberta, place of occurrence",2016A000248,1981,"Rate per 1,000 marriages",263,units ,0,v42140361,10.24,8.08,,,,2
2004,"Alberta, place of occurrence",2016A000248,1980,"Rate per 1,000 marriages",263,units ,0,v42140362,10.25,8.74,,,,2
2004,"Alberta, place of occurrence",2016A000248,1979,"Rate per 1,000 marriages",263,units ,0,v42140363,10.26,7.58,,,,2
2004,"Alberta, place of occurrence",2016A000248,1978,"Rate per 1,000 marriages",263,units ,0,v42140364,10.27,7.82,,,,2
2004,"Alberta, place of occurrence",2016A000248,1977,"Rate per 1,000 marriages",263,units ,0,v42140365,10.28,5.9,,,,2
2004,"Alberta, place of occurrence",2016A000248,1976,"Rate per 1,000 marriages",263,units ,0,v42140366,10.29,6.03,,,,2
2004,"Alberta, place of occurrence",2016A000248,1975,"Rate per 1,000 marriages",263,units ,0,v42140367,10.3,4.62,,,,2
2004,"Alberta, place of occurrence",2016A000248,1974,"Rate per 1,000 marriages",263,units ,0,v42140368,10.31,5.45,,,,2
2004,"Alberta, place of occurrence",2016A000248,1973,"Rate per 1,000 marriages",263,units ,0,v42140369,10.32,3.93,,,,2
2004,"Alberta, place of occurrence",2016A000248,1972,"Rate per 1,000 marriages",263,units ,0,v42140370,10.33,4.16,,,,2
2004,"Alberta, place of occurrence",2016A000248,1971,"Rate per 1,000 marriages",263,units ,0,v42140371,10.34,2.75,,,,2
2004,"Alberta, place of occurrence",2016A000248,1970,"Rate per 1,000 marriages",263,units ,0,v42140372,10.35,3.47,,,,2
2004,"Alberta, place of occurrence",2016A000248,1969,"Rate per 1,000 marriages",263,units ,0,v42140373,10.36,3.03,,,,2
2004,"Alberta, place of occurrence",2016A000248,1968,"Rate per 1,000 marriages",263,units ,0,v42140374,10.37,3.15,,,,2
2004,"Alberta, place of occurrence",2016A000248,1967,"Rate per 1,000 marriages",263,units ,0,v42140375,10.38,1.86,,,,2
2004,"Alberta, place of occurrence",2016A000248,1966,"Rate per 1,000 marriages",263,units ,0,v42140376,10.39,2.36,,,,2
2004,"Alberta, place of occurrence",2016A000248,1965,"Rate per 1,000 marriages",263,units ,0,v42140377,10.4,0.89,,,,2
2004,"Alberta, place of occurrence",2016A000248,1964,"Rate per 1,000 marriages",263,units ,0,v42140378,10.41,1.03,,,,2
2004,"Alberta, place of occurrence",2016A000248,1963,"Rate per 1,000 marriages",263,units ,0,v42140379,10.42,1.28,,,,2
2004,"Alberta, place of occurrence",2016A000248,1962,"Rate per 1,000 marriages",263,units ,0,v42140380,10.43,0.58,,,,2
2004,"Alberta, place of occurrence",2016A000248,1961,"Rate per 1,000 marriages",263,units ,0,v42140381,10.44,1.15,,,,2
2004,"Alberta, place of occurrence",2016A000248,1960,"Rate per 1,000 marriages",263,units ,0,v42140382,10.45,1.24,,,,2
2004,"Alberta, place of occurrence",2016A000248,1959,"Rate per 1,000 marriages",263,units ,0,v42140383,10.46,0.58,,,,2
2004,"Alberta, place of occurrence",2016A000248,1958,"Rate per 1,000 marriages",263,units ,0,v42140384,10.47,0.1,,,,2
2004,"Alberta, place of occurrence",2016A000248,1957,"Rate per 1,000 marriages",263,units ,0,v42140385,10.48,0.69,,,,2
2004,"Alberta, place of occurrence",2016A000248,1956,"Rate per 1,000 marriages",263,units ,0,v42140386,10.49,0.6,,,,2
2004,"Alberta, place of occurrence",2016A000248,1955,"Rate per 1,000 marriages",263,units ,0,v42140387,10.5,0.3,,,,2
2004,"British Columbia, place of occurrence",2016A000259,2004,"Rate per 1,000 marriages",263,units ,0,v42140388,11.1,0.47,,,,2
2004,"British Columbia, place of occurrence",2016A000259,2003,"Rate per 1,000 marriages",263,units ,0,v42140389,11.2,3.91,,,,2
2004,"British Columbia, place of occurrence",2016A000259,2002,"Rate per 1,000 marriages",263,units ,0,v42140390,11.3,17.04,,,,2
2004,"British Columbia, place of occurrence",2016A000259,2001,"Rate per 1,000 marriages",263,units ,0,v42140391,11.4,30.79,,,,2
2004,"British Columbia, place of occurrence",2016A000259,2000,"Rate per 1,000 marriages",263,units ,0,v42140392,11.5,27.12,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1999,"Rate per 1,000 marriages",263,units ,0,v42140393,11.6,24.47,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1998,"Rate per 1,000 marriages",263,units ,0,v42140394,11.7,23.82,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1997,"Rate per 1,000 marriages",263,units ,0,v42140395,11.8,20.46,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1996,"Rate per 1,000 marriages",263,units ,0,v42140396,11.9,19.97,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1995,"Rate per 1,000 marriages",263,units ,0,v42140397,11.1,19.66,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1994,"Rate per 1,000 marriages",263,units ,0,v42140398,11.11,17.1,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1993,"Rate per 1,000 marriages",263,units ,0,v42140399,11.12,17.87,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1992,"Rate per 1,000 marriages",263,units ,0,v42140400,11.13,15.03,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1991,"Rate per 1,000 marriages",263,units ,0,v42140401,11.14,14.22,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1990,"Rate per 1,000 marriages",263,units ,0,v42140402,11.15,14.91,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1989,"Rate per 1,000 marriages",263,units ,0,v42140403,11.16,12.55,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1988,"Rate per 1,000 marriages",263,units ,0,v42140404,11.17,11.45,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1987,"Rate per 1,000 marriages",263,units ,0,v42140405,11.18,12.01,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1986,"Rate per 1,000 marriages",263,units ,0,v42140406,11.19,10.95,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1985,"Rate per 1,000 marriages",263,units ,0,v42140407,11.2,11.35,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1984,"Rate per 1,000 marriages",263,units ,0,v42140408,11.21,11.16,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1983,"Rate per 1,000 marriages",263,units ,0,v42140409,11.22,10.76,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1982,"Rate per 1,000 marriages",263,units ,0,v42140410,11.23,9.15,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1981,"Rate per 1,000 marriages",263,units ,0,v42140411,11.24,9.88,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1980,"Rate per 1,000 marriages",263,units ,0,v42140412,11.25,8.69,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1979,"Rate per 1,000 marriages",263,units ,0,v42140413,11.26,8.24,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1978,"Rate per 1,000 marriages",263,units ,0,v42140414,11.27,7.67,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1977,"Rate per 1,000 marriages",263,units ,0,v42140415,11.28,5.77,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1976,"Rate per 1,000 marriages",263,units ,0,v42140416,11.29,5.34,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1975,"Rate per 1,000 marriages",263,units ,0,v42140417,11.3,6.09,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1974,"Rate per 1,000 marriages",263,units ,0,v42140418,11.31,5.2,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1973,"Rate per 1,000 marriages",263,units ,0,v42140419,11.32,4.55,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1972,"Rate per 1,000 marriages",263,units ,0,v42140420,11.33,3.97,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1971,"Rate per 1,000 marriages",263,units ,0,v42140421,11.34,3.73,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1970,"Rate per 1,000 marriages",263,units ,0,v42140422,11.35,3.85,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1969,"Rate per 1,000 marriages",263,units ,0,v42140423,11.36,2.79,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1968,"Rate per 1,000 marriages",263,units ,0,v42140424,11.37,3.43,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1967,"Rate per 1,000 marriages",263,units ,0,v42140425,11.38,2.18,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1966,"Rate per 1,000 marriages",263,units ,0,v42140426,11.39,2.25,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1965,"Rate per 1,000 marriages",263,units ,0,v42140427,11.4,1.83,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1964,"Rate per 1,000 marriages",263,units ,0,v42140428,11.41,1.97,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1963,"Rate per 1,000 marriages",263,units ,0,v42140429,11.42,1.46,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1962,"Rate per 1,000 marriages",263,units ,0,v42140430,11.43,1.43,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1961,"Rate per 1,000 marriages",263,units ,0,v42140431,11.44,0.91,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1960,"Rate per 1,000 marriages",263,units ,0,v42140432,11.45,0.8,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1959,"Rate per 1,000 marriages",263,units ,0,v42140433,11.46,1.43,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1958,"Rate per 1,000 marriages",263,units ,0,v42140434,11.47,0.33,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1957,"Rate per 1,000 marriages",263,units ,0,v42140435,11.48,0.79,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1956,"Rate per 1,000 marriages",263,units ,0,v42140436,11.49,0.42,,,,2
2004,"British Columbia, place of occurrence",2016A000259,1955,"Rate per 1,000 marriages",263,units ,0,v42140437,11.5,0.09,,,,2
2004,"Yukon, place of occurrence",2016A000260,2004,"Rate per 1,000 marriages",263,units ,0,v42140438,12.1,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,2003,"Rate per 1,000 marriages",263,units ,0,v42140439,12.2,6.33,,,,2
2004,"Yukon, place of occurrence",2016A000260,2002,"Rate per 1,000 marriages",263,units ,0,v42140440,12.3,27.97,,,,2
2004,"Yukon, place of occurrence",2016A000260,2001,"Rate per 1,000 marriages",263,units ,0,v42140441,12.4,40.82,,,,2
2004,"Yukon, place of occurrence",2016A000260,2000,"Rate per 1,000 marriages",263,units ,0,v42140442,12.5,38.71,,,,2
2004,"Yukon, place of occurrence",2016A000260,1999,"Rate per 1,000 marriages",263,units ,0,v42140443,12.6,12.42,,,,2
2004,"Yukon, place of occurrence",2016A000260,1998,"Rate per 1,000 marriages",263,units ,0,v42140444,12.7,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1997,"Rate per 1,000 marriages",263,units ,0,v42140445,12.8,17.96,,,,2
2004,"Yukon, place of occurrence",2016A000260,1996,"Rate per 1,000 marriages",263,units ,0,v42140446,12.9,25.38,,,,2
2004,"Yukon, place of occurrence",2016A000260,1995,"Rate per 1,000 marriages",263,units ,0,v42140447,12.1,24.15,,,,2
2004,"Yukon, place of occurrence",2016A000260,1994,"Rate per 1,000 marriages",263,units ,0,v42140448,12.11,11.83,,,,2
2004,"Yukon, place of occurrence",2016A000260,1993,"Rate per 1,000 marriages",263,units ,0,v42140449,12.12,5.56,,,,2
2004,"Yukon, place of occurrence",2016A000260,1992,"Rate per 1,000 marriages",263,units ,0,v42140450,12.13,13.57,,,,2
2004,"Yukon, place of occurrence",2016A000260,1991,"Rate per 1,000 marriages",263,units ,0,v42140451,12.14,5.1,,,,2
2004,"Yukon, place of occurrence",2016A000260,1990,"Rate per 1,000 marriages",263,units ,0,v42140452,12.15,9.17,,,,2
2004,"Yukon, place of occurrence",2016A000260,1989,"Rate per 1,000 marriages",263,units ,0,v42140453,12.16,9.35,,,,2
2004,"Yukon, place of occurrence",2016A000260,1988,"Rate per 1,000 marriages",263,units ,0,v42140454,12.17,14.35,,,,2
2004,"Yukon, place of occurrence",2016A000260,1987,"Rate per 1,000 marriages",263,units ,0,v42140455,12.18,10.58,,,,2
2004,"Yukon, place of occurrence",2016A000260,1986,"Rate per 1,000 marriages",263,units ,0,v42140456,12.19,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1985,"Rate per 1,000 marriages",263,units ,0,v42140457,12.2,5.41,,,,2
2004,"Yukon, place of occurrence",2016A000260,1984,"Rate per 1,000 marriages",263,units ,0,v42140458,12.21,4.72,,,,2
2004,"Yukon, place of occurrence",2016A000260,1983,"Rate per 1,000 marriages",263,units ,0,v42140459,12.22,12.35,,,,2
2004,"Yukon, place of occurrence",2016A000260,1982,"Rate per 1,000 marriages",263,units ,0,v42140460,12.23,4.44,,,,2
2004,"Yukon, place of occurrence",2016A000260,1981,"Rate per 1,000 marriages",263,units ,0,v42140461,12.24,17.02,,,,2
2004,"Yukon, place of occurrence",2016A000260,1980,"Rate per 1,000 marriages",263,units ,0,v42140462,12.25,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1979,"Rate per 1,000 marriages",263,units ,0,v42140463,12.26,11.05,,,,2
2004,"Yukon, place of occurrence",2016A000260,1978,"Rate per 1,000 marriages",263,units ,0,v42140464,12.27,10.31,,,,2
2004,"Yukon, place of occurrence",2016A000260,1977,"Rate per 1,000 marriages",263,units ,0,v42140465,12.28,4.9,,,,2
2004,"Yukon, place of occurrence",2016A000260,1976,"Rate per 1,000 marriages",263,units ,0,v42140466,12.29,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1975,"Rate per 1,000 marriages",263,units ,0,v42140467,12.3,4.98,,,,2
2004,"Yukon, place of occurrence",2016A000260,1974,"Rate per 1,000 marriages",263,units ,0,v42140468,12.31,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1973,"Rate per 1,000 marriages",263,units ,0,v42140469,12.32,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1972,"Rate per 1,000 marriages",263,units ,0,v42140470,12.33,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1971,"Rate per 1,000 marriages",263,units ,0,v42140471,12.34,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1970,"Rate per 1,000 marriages",263,units ,0,v42140472,12.35,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1969,"Rate per 1,000 marriages",263,units ,0,v42140473,12.36,5.92,,,,2
2004,"Yukon, place of occurrence",2016A000260,1968,"Rate per 1,000 marriages",263,units ,0,v42140474,12.37,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1967,"Rate per 1,000 marriages",263,units ,0,v42140475,12.38,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1966,"Rate per 1,000 marriages",263,units ,0,v42140476,12.39,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1965,"Rate per 1,000 marriages",263,units ,0,v42140477,12.4,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1964,"Rate per 1,000 marriages",263,units ,0,v42140478,12.41,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1963,"Rate per 1,000 marriages",263,units ,0,v42140479,12.42,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1962,"Rate per 1,000 marriages",263,units ,0,v42140480,12.43,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1961,"Rate per 1,000 marriages",263,units ,0,v42140481,12.44,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1960,"Rate per 1,000 marriages",263,units ,0,v42140482,12.45,9.35,,,,2
2004,"Yukon, place of occurrence",2016A000260,1959,"Rate per 1,000 marriages",263,units ,0,v42140483,12.46,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1958,"Rate per 1,000 marriages",263,units ,0,v42140484,12.47,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1957,"Rate per 1,000 marriages",263,units ,0,v42140485,12.48,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1956,"Rate per 1,000 marriages",263,units ,0,v42140486,12.49,0,,,,2
2004,"Yukon, place of occurrence",2016A000260,1955,"Rate per 1,000 marriages",263,units ,0,v42140487,12.5,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,2004,"Rate per 1,000 marriages",263,units ,0,v42140488,13.1,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,2003,"Rate per 1,000 marriages",263,units ,0,v42140489,13.2,4.85,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,2002,"Rate per 1,000 marriages",263,units ,0,v42140490,13.3,9.26,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,2001,"Rate per 1,000 marriages",263,units ,0,v42140491,13.4,20.58,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,2000,"Rate per 1,000 marriages",263,units ,0,v42140492,13.5,22.03,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1999,"Rate per 1,000 marriages",263,units ,0,v42140493,13.6,23.81,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1998,"Rate per 1,000 marriages",263,units ,0,v42140494,13.7,18.78,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1997,"Rate per 1,000 marriages",263,units ,0,v42140495,13.8,23.81,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1996,"Rate per 1,000 marriages",263,units ,0,v42140496,13.9,9.71,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1995,"Rate per 1,000 marriages",263,units ,0,v42140497,13.1,13.76,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1994,"Rate per 1,000 marriages",263,units ,0,v42140498,13.11,20.75,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1993,"Rate per 1,000 marriages",263,units ,0,v42140499,13.12,41.67,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1992,"Rate per 1,000 marriages",263,units ,0,v42140500,13.13,9.57,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1991,"Rate per 1,000 marriages",263,units ,0,v42140501,13.14,13.95,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1990,"Rate per 1,000 marriages",263,units ,0,v42140502,13.15,30.7,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1989,"Rate per 1,000 marriages",263,units ,0,v42140503,13.16,17.94,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1988,"Rate per 1,000 marriages",263,units ,0,v42140504,13.17,22.52,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1987,"Rate per 1,000 marriages",263,units ,0,v42140505,13.18,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1986,"Rate per 1,000 marriages",263,units ,0,v42140506,13.19,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1985,"Rate per 1,000 marriages",263,units ,0,v42140507,13.2,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1984,"Rate per 1,000 marriages",263,units ,0,v42140508,13.21,7.72,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1983,"Rate per 1,000 marriages",263,units ,0,v42140509,13.22,10.49,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1982,"Rate per 1,000 marriages",263,units ,0,v42140510,13.23,11.54,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1981,"Rate per 1,000 marriages",263,units ,0,v42140511,13.24,3.55,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1980,"Rate per 1,000 marriages",263,units ,0,v42140512,13.25,7.43,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1979,"Rate per 1,000 marriages",263,units ,0,v42140513,13.26,7.22,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1978,"Rate per 1,000 marriages",263,units ,0,v42140514,13.27,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1977,"Rate per 1,000 marriages",263,units ,0,v42140515,13.28,3.76,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1976,"Rate per 1,000 marriages",263,units ,0,v42140516,13.29,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1975,"Rate per 1,000 marriages",263,units ,0,v42140517,13.3,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1974,"Rate per 1,000 marriages",263,units ,0,v42140518,13.31,3.91,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1973,"Rate per 1,000 marriages",263,units ,0,v42140519,13.32,8.85,,,,2
